"구명","동명","수질측정지점명","전기전도도","PH","잔류염소","탁도","수온","구코드","동코드","측정시간"
"성북구","돈암2동","혜명 [올림터]","196","7.1","0.38","0.05","21.9","11080","1108059","2023053111"
"성북구","동선동","장위2동 [기타]","206","6.9","0.24","0.05","22.1","11080","1108083","2023053111"
"성북구","보문동","돈암2동 [기타]","212","7.2","0.25","0.05","22.6","11080","1108061","2023053111"
"성북구","삼선동","성북소방서 [소방서]","210","6.7","0.26","0.05","21.8","11080","1108082","2023053111"
"성북구","석관동","길음2동 [공원]","217","7.1","0.3","0.05","22.4","11080","1108085","2023053111"
"성북구","성북동","월곡소 [배수지]","200","7.3","0.23","0.05","21","11080","1108081","2023053111"
"성북구","안암동","길음1동 [관공서]","212","7.2","0.23","0.05","23","11080","1108060","2023053111"
"성북구","월곡2동","정릉1동 [공원]","204","7.2","0.22","0.05","21.9","11080","1108072","2023053111"
"성북구","장위1동","장위3동 [기타]","193","7.1","0.15","0.04","22","11080","1108076","2023053111"
"성북구","장위2동","월곡2동 [기타]","212","7.1","0.27","0.05","21.7","11080","1108077","2023053111"
"성북구","장위3동","석관동 [공원]","209","7.1","0.19","0.04","21.7","11080","1108078","2023053111"
"성북구","정릉1동","다산동 [관공서]","197","7.1","0.33","0.05","22","11080","1108062","2023053111"
"성북구","정릉2동","성북1 [배수지]","197","7.2","0.19","0.06","20.4","11080","1108063","2023053111"
"성북구","정릉3동","보문동 [공원]","197","7.1","0.12","0.05","21","11080","1108064","2023053111"
"성북구","정릉4동","월곡1동 [공원]","215","7.1","0.23","0.05","21.8","11080","1108065","2023053111"
"성북구","종암동","성북2 [올림터]","0","0","0","0.04","0","11080","1108084","2023053111"
"송파구","가락1동","송파2동 [공원]","216","7","0.3","0.05","21.2","11240","1124066","2023053111"
"송파구","가락2동","오금동 [공원]","207","7","0.21","0.05","21.2","11240","1124067","2023053111"
"송파구","가락본동","마천1동 [관공서]","205","7","0.35","0.05","21.9","11240","1124065","2023053111"
"송파구","거여1동","오금(유출) [지역배수지]","219","7.1","0.21","0.05","20","11240","1124053","2023053111"
"송파구","거여2동","위례 [배수지]","219","7.1","0.26","0.05","20.4","11240","1124054","2023053111"
"송파구","마천1동","거여1동 [공원]","221","7","0.34","0.05","21.2","11240","1124055","2023053111"
"송파구","마천2동","서초4 [기타]","192","7.4","0.28","0.05","21.5","11240","1124056","2023053111"
"송파구","문정1동","잠실6동 [관공서]","219","6.9","0.31","0.05","21.2","11240","1124068","2023053111"
"송파구","문정2동","문정1동 [학교]","237","7.2","0.23","0.07","20.5","11240","1124069","2023053111"
"송파구","방이1동","풍납1동 [공원]","219","7","0.26","0.05","22","11240","1124057","2023053111"
